Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate
34269,4517,64.2,43393,30169,362,8.014168696
34275,20472,60,65713,42933,1596,7.796014068
34285,18653,69,54890,48297,1329,7.124859272
34286,20178,40.6,63743,27304,1036,5.134304688
34287,28614,55,51017,28648,2446,8.548263088
34288,11511,43.5,62469,33048,1718,14.92485449
34289,3481,36.1,59471,36453,237,6.808388394
34291,5626,46.8,63287,28286,162,2.879488091
34292,15398,69.4,65991,44771,889,5.773477075
34293,39534,61.7,63063,40587,2531,6.402084282
34420,17749,41.4,46435,24718,2288,12.89086709
34428,9043,54.3,42096,27146,2211,24.44985071
34429,8338,58.4,44958,34580,1226,14.70376589
34431,8002,52.9,39812,23166,1234,15.42114471
34432,12673,58.7,44577,24848,2061,16.26292117
34433,6574,49.6,53989,30894,1011,15.37876483
34434,8021,48.3,46250,21176,774,9.649669617
34436,8169,54.2,36875,23959,1226,15.00795691
34442,14752,63.1,50009,32325,1840,12.47288503
34445,0,-666666666,-666666666,-666666666,0,
34446,17454,63,48084,28166,2042,11.69932394
34448,10394,57,44717,26287,1584,15.23956129
34449,3192,54.1,28333,19910,846,26.5037594
34450,10692,57.2,38406,28049,1484,13.8795361
34452,11903,53.1,44789,23406,2047,17.19734521
34453,10621,53,39055,20937,2146,20.20525374
34461,11380,57.3,46939,26787,1371,12.04745167
34465,17455,57.8,40101,26272,3295,18.87711258
34470,19794,39.6,39101,22313,4107,20.74871173
34471,25734,41.2,50405,34250,3224,12.52817285
34472,31344,37.7,44925,22128,6219,19.84111792
34473,19998,43.6,56113,25222,1933,9.665966597
34474,17143,40.7,44639,30043,2258,13.1715569
34475,13179,37.6,25893,17558,4984,37.81774034
34476,23279,57.5,52888,30305,1619,6.954766098
34479,13603,37.8,46354,22414,2312,16.99625083
34480,19188,41.7,55431,29535,2231,11.62705858
34481,20963,67.6,44754,29857,2735,13.04679674
34482,24352,43.1,44282,20949,3589,14.7380092
34484,3637,47.6,47195,27429,286,7.863623866
34488,10424,48.4,38429,18783,1789,17.16231773
34491,26614,63.4,45945,28038,3395,12.75644398
34498,585,57.4,41094,23993,159,27.17948718
34601,22487,51.7,38389,25332,3933,17.49010539
34602,7697,50.5,55915,25477,1276,16.57788749
34604,12608,39.9,60278,25015,1576,12.5
34606,27209,51.4,42769,24135,4927,18.10797898
34607,8403,58,48779,33660,1375,16.36320362
34608,34802,44.3,49529,23082,5042,14.48767312
34609,42227,44.8,57257,27188,4541,10.75378312
34610,14698,44.7,54469,24868,2618,17.8119472
34613,17924,61.8,44375,27802,2081,11.61013167
34614,7195,46.1,57451,27281,714,9.923558026
34637,8411,40.8,81981,30144,262,3.114968494
34638,28609,35.4,91543,34736,1936,6.767101262
34639,29395,40.1,88694,35753,1568,5.334240517
34652,23688,50.8,39309,28050,3850,16.25295508
34653,34588,45.6,41145,23835,5809,16.79484214
34654,22935,50.3,48000,27687,2880,12.55722695
34655,41872,48.1,65239,36441,3094,7.389186091
34661,104,47.8,-666666666,13089,34,32.69230769
34667,33272,57.1,43958,27300,5317,15.98040394
34668,48146,43.8,38087,20970,8864,18.41066755
34669,13304,45.2,49196,23241,1934,14.53698136
34677,22169,45.7,63385,38475,1952,8.805088186
34679,43,71.5,-666666666,40923,0,0
34681,730,54.5,55198,39479,100,13.69863014
34683,33514,48.5,66513,39219,2713,8.095124426
34684,29088,52.5,54340,33346,1756,6.036853685
34685,17998,50,82782,45577,1428,7.934214913
34688,7443,53.6,84338,56787,793,10.65430606
34689,27445,51.8,48890,30464,3528,12.85480051
34690,11408,47.4,37081,24315,2226,19.51262272
34691,20257,44.7,39619,22773,3630,17.91973145
34695,18382,48.5,76988,44427,1003,5.456424763
34698,38720,55.3,49541,33460,3648,9.421487603
34705,2860,37.6,59000,23691,420,14.68531469
34711,61594,44.2,72159,30377,5437,8.827158489
34714,22380,34.5,53472,22708,3076,13.74441466
34715,18241,40.7,68504,27120,833,4.566635601
34731,14858,54.8,49824,31540,2070,13.93188854
34734,4591,40.6,67356,36027,157,3.419734263
34736,19271,41.7,62258,26845,2098,10.88682476
34737,2942,49.6,75341,36001,238,8.089734874
34739,243,54.2,-666666666,24688,52,21.39917695
34741,47710,33,38071,19039,13041,27.33389227
34743,45109,36.9,47909,18053,6994,15.50466647
34744,57134,36.2,52191,21789,5956,10.42461582
34746,44307,38.1,56160,22097,5459,12.32085224
34747,21354,38,66747,39617,2287,10.70993725
34748,39977,59.6,45059,26532,6228,15.5789579
34753,5932,31.7,42956,16268,1745,29.41672286
34756,3505,41.4,75071,32213,262,7.475035663
34758,43143,33.9,53510,18454,6759,15.66650442
34759,40713,39.5,50748,20026,6611,16.23805664
34760,863,35.4,64018,39076,77,8.922363847
34761,45864,35.6,68152,29130,5152,11.23321123
34762,544,67.3,61083,30626,13,2.389705882
34769,24995,38.7,46033,22592,4774,19.09981996
34771,21052,39.6,76624,30492,918,4.360630819
34772,31436,35.6,68343,24387,2528,8.04173559
34773,3728,32.4,63515,20050,412,11.05150215
34785,38097,64,61341,36919,2278,5.979473449
34786,45836,35.5,105075,55363,4120,8.988567938
34787,69976,37,81711,36908,6468,9.243169087
34788,18193,59.4,44404,28086,1933,10.62496565
34797,1041,58.7,77167,29363,104,9.990393852
34945,5187,43.2,50880,22079,718,13.84229805
34946,6079,45.9,39361,21551,1206,19.83878927
34947,14155,31.8,34055,15362,4228,29.86930413
34949,7663,66.3,64736,51249,658,8.586715386
34950,16603,33.3,30150,15205,5897,35.51767753
34951,17106,54.3,43850,25805,2268,13.25850579
34952,41567,50.5,47770,27413,4720,11.35516155
34953,70705,37.4,62696,25486,6231,8.812672371
34956,10258,34.7,39661,13867,2331,22.72372782
34957,23204,58.7,55206,39765,2058,8.86916049
34972,20877,36.3,39875,16041,4098,19.62925708
34974,23952,50.6,42500,27262,4512,18.83767535
34981,5393,47.5,51159,21253,1061,19.67365103
34982,25135,46.1,40436,23035,4941,19.65784762
34983,42818,43.6,54579,25722,4170,9.738894857
34984,16035,42.1,69556,29574,1191,7.427502339
34986,28265,56.2,62719,35980,2981,10.54661242
34987,9717,54.2,72007,32714,387,3.982710713
34990,29999,51.1,86444,54413,1714,5.713523784
34994,17800,48.6,48085,32634,1946,10.93258427
34996,10741,65.2,69227,65756,801,7.457406201
34997,44632,51.7,58789,34667,4584,10.27065782
35004,12045,35.5,62902,28231,874,7.256122873
35005,7344,44,50473,22965,1359,18.50490196
35006,2883,47.2,55909,26193,289,10.02428026
35007,26332,37.7,73587,29547,2847,10.81193985
35010,20613,42.6,41954,24248,3438,16.67879494
35013,46,47.9,-666666666,,46,100
35014,4963,43.9,47691,21853,764,15.39391497
35016,17208,41,46157,26166,2816,16.36448164
35019,2492,39.9,38080,21706,441,17.69662921
35020,25757,38.8,29133,17433,7170,27.83709283
35022,21587,41.4,61516,30875,1790,8.292027609
35023,23523,40.2,54614,24050,2183,9.280278876
35031,7779,41.7,47674,27307,1263,16.23602005
35032,44,53.5,29750,16461,3,6.818181818
35033,2946,42.3,50682,24250,511,17.34555329
35034,6416,34.8,39087,11380,1101,17.16022444
35035,821,51.9,42167,29373,90,10.96224117
35036,204,26.8,16591,10484,75,36.76470588
35040,17311,33.7,62508,26393,888,5.129686327
35042,6078,47.6,52550,27518,693,11.4017769
35043,12153,37.5,100864,34352,460,3.785073644
35044,7409,39.8,38152,20488,1896,25.59049804
35045,15143,39.2,45853,27112,3189,21.05923529
35046,5017,40.2,52031,24327,1016,20.2511461
35049,3856,37.8,47212,21659,551,14.28941909
35051,9838,40.2,51782,29599,1068,10.85586501
35052,283,59,-666666666,9814,184,65.01766784
35053,2398,49.5,54537,38092,409,17.0558799
35054,4318,54.3,46441,34517,490,11.34784623
35055,21153,38.6,46953,23735,2901,13.71436676
35057,14187,38.4,49786,23079,1271,8.958906041
35058,8630,43.7,43188,26307,1089,12.61877173
35060,272,42.4,23889,16104,22,8.088235294
35061,1130,40.6,44375,21860,202,17.87610619
35062,7904,42.5,52741,29671,838,10.60222672
35063,3629,42,56538,22343,756,20.83218517
35064,11048,38,40570,19915,2304,20.85445329
35068,7967,38.6,62823,29683,839,10.53094013
35070,296,33.6,37708,22451,134,45.27027027
35071,16052,41,70963,33418,1578,9.83055071
35072,4410,46.1,37622,21174,994,22.53968254
35073,2074,48.8,39826,22242,332,16.00771456
35074,99,-666666666,-666666666,,0,0
35077,13821,42.8,39490,21425,2255,16.31575139
35078,1927,47.9,62557,29635,412,21.38038402
35079,9055,40.6,61837,25846,691,7.631143015
35080,18471,36.7,88952,34800,724,3.919657842
35082,0,-666666666,-666666666,-666666666,0,
35083,3191,45.6,35750,18653,706,22.12472579
35085,8901,37.7,43542,22216,1636,18.37995731
35087,2571,40.1,31789,23270,582,22.63710618
35089,1954,47.8,32402,20529,255,13.05015353
35091,3118,38.3,82500,30590,161,5.163566389
35094,15059,37.8,60422,30030,1693,11.24244638
35096,8221,42.3,55766,25995,875,10.64347403
35097,1884,43.3,45950,21094,206,10.93418259
35098,1091,34.2,31429,21494,84,7.699358387
35111,16325,38.7,71662,30998,935,5.727411945
35112,281,48.8,-666666666,39927,0,0
35114,8310,37.7,85183,36293,516,6.209386282
35115,14988,34.3,42034,20962,2936,19.58900454
35116,4332,43.2,66414,31390,336,7.756232687
35117,5478,43.2,71956,33987,354,6.462212486
35118,3467,38.9,62368,23711,477,13.75829247
35119,282,40.5,-666666666,9490,134,47.5177305
35120,14424,35.8,67703,25068,1015,7.036882973
35121,16123,40.9,44308,24299,2537,15.735285
35124,24387,41,79847,41025,1423,5.835076065
35125,9931,45.1,46094,24766,1556,15.66810996
35126,20749,41.5,67823,29671,2172,10.46797436
35127,9651,45.6,70526,32157,396,4.103201741
35128,10573,40.2,61354,31762,1487,14.0641256
35130,2925,47,37977,21435,585,20
35131,4696,38.6,40033,19827,685,14.58688245
35133,3222,43.5,50121,23962,392,12.1663563
35135,2514,34.8,56422,25686,296,11.77406523
35136,2197,45.4,41339,25017,381,17.34182977
35139,161,58.4,15469,12871,76,47.20496894
35143,2880,48.6,68355,33882,164,5.694444444
35146,11175,45.2,80351,25977,845,7.561521253
35147,6022,36.1,74593,34529,279,4.633012288
35148,2183,39.8,41424,25891,419,19.19377004
35149,251,27.9,41144,25691,39,15.53784861
35150,16991,40.1,31819,21169,4367,25.70184215
35151,7649,49.1,48820,25410,665,8.693946921
35160,25999,41.7,34210,21084,5088,19.56998346
35171,3254,42.7,56410,25129,357,10.97111248
35172,3000,46.7,34052,22694,563,18.76666667
35173,27514,38.8,89923,37970,1966,7.145453224
35175,5289,46.3,52938,29621,814,15.39043297
35176,784,42.5,-666666666,22363,230,29.33673469
35178,3202,41.8,34088,19408,898,28.04497189
35179,8616,43.8,47437,24515,1688,19.59145775
35180,14967,40.3,58750,27473,1644,10.98416516
35183,918,42.4,56579,30851,64,6.97167756
35184,4666,43,38313,20627,1080,23.14616374
35186,5085,46.8,64796,36824,429,8.436578171
35187,6,-666666666,-666666666,,0,0
35188,3014,40,57750,23558,569,18.87856669
35203,3125,40.9,17248,32089,902,28.864
35204,9262,45.9,23027,15761,3436,37.09781905
35205,20857,29.5,39236,32144,4364,20.92343098
35206,17713,38.9,33852,20760,5699,32.17410941
35207,8696,39.1,24533,16050,3327,38.25896964
35208,13719,39,36014,18706,3722,27.13025731
35209,28252,30.9,59931,42768,2943,10.41696163
35210,14022,40.9,55394,34427,1491,10.63329054
35211,24745,37.8,32051,20936,6935,28.02586381
35212,11295,35.1,30240,20670,3923,34.73218238
35213,14062,34.8,122379,75041,743,5.283743422
35214,17789,45.2,51871,25733,1914,10.75945809
35215,48680,32.5,42519,21548,11782,24.20295809
35216,36856,34,63348,40672,2553,6.926958975
35217,13256,38.2,35551,19603,3323,25.06789378
35218,7235,34.2,27012,18886,2634,36.40635798
35221,4484,40.2,36313,21238,1022,22.79214987
35222,8989,38.9,62246,42083,2087,23.21726555
35223,11111,44,141604,80966,298,2.68202682
35224,5328,39.3,37983,18919,1248,23.42342342
35226,35331,37.4,106905,48236,2045,5.788118083
35228,10059,39.2,33486,19366,2375,23.61069689
35229,1255,19.7,-666666666,2210,0,0
35233,1730,27.4,41994,34352,758,43.8150289
35234,5063,49.3,24205,16293,1574,31.08828758
35235,21340,36.8,56301,25706,2824,13.23336457
35242,56340,40.8,98780,55437,3312,5.878594249
35243,17059,38.1,89007,60009,1078,6.319244973
35244,31941,39.9,91323,45354,1625,5.087505088
35254,1598,20.2,-666666666,5504,65,4.067584481
35401,37705,22.7,26216,14533,11000,29.17384962
35404,22345,29.3,40651,22625,6257,28.00179011
35405,45391,33.5,56711,27785,6157,13.56436298
35406,17914,39.8,104172,53286,1132,6.319080049
35441,972,41.1,41071,22323,152,15.63786008
35442,6730,35.9,31921,16272,1779,26.43387816
35443,1777,30,15000,9588,1090,61.33933596
35444,3972,38.8,50644,23672,426,10.72507553
35446,2147,40.7,42314,20180,306,14.25244527
35447,3032,42.8,40088,22736,616,20.31662269
35452,3416,45,52762,30163,366,10.71428571
35453,10721,40.2,58750,23676,1661,15.49295775
35456,4051,38.8,50634,20540,937,23.13009134
35457,0,-666666666,-666666666,-666666666,0,
35458,445,30.9,43875,33559,42,9.438202247
35459,1156,39.8,32750,18605,135,11.67820069
35460,956,41.3,22396,16634,129,13.49372385
35461,2093,44.7,50361,28027,365,17.43908266
35462,4447,46.9,23323,16168,1449,32.58376434
35463,2074,38.1,55602,27396,320,15.42912247
35464,854,25.2,11731,8290,632,74.00468384
35466,5441,44.2,44402,28289,994,18.26870061
35469,311,55.3,36012,9214,27,8.681672026
35470,4836,24.7,22884,16300,1670,34.53267163
35473,16294,34.5,64949,29471,2200,13.50190254
35474,6617,37.7,55342,29951,651,9.8382953
35475,15952,38.9,79222,32073,735,4.607572718
35476,7208,35.9,36821,20507,1917,26.5954495
35477,137,43.8,-666666666,19913,30,21.89781022
35480,1007,42,83438,30337,22,2.184707051
35481,3174,48.9,31458,22378,671,21.1405167
35490,3911,33.2,56150,22727,593,15.16236257
35501,10208,36.3,37014,19325,2091,20.48393417
35503,8798,44.2,53344,27263,1111,12.62786997
35504,12832,41.9,58403,28758,1877,14.62749377
35540,2786,38,42648,24845,445,15.97272075
35541,3399,53.3,51646,29970,603,17.74051192
35542,920,54.1,39583,26137,145,15.76086957
35543,1033,40.1,27917,16257,255,24.68538238
35544,513,49.4,55500,32362,45,8.771929825
35545,99,64.5,28750,14238,9,9.090909091
35546,3996,36.9,56106,22818,723,18.09309309
35548,1600,47.6,37069,21228,284,17.75
35549,3712,43.6,37308,20487,734,19.7737069
35550,5504,45.6,39776,23489,1104,20.05813953
35552,997,31.2,43715,15716,383,38.41524574
35553,4111,49.1,30139,19078,959,23.3276575
35554,1034,46.2,37270,21555,122,11.79883946
35555,9537,43.9,40012,24041,1852,19.41910454
35559,12,-666666666,-666666666,,0,0
35563,4646,44.5,37778,20853,1165,25.07533362
35564,2134,46.2,28370,23035,501,23.47703843
35565,12645,45.2,32121,21779,2076,16.41755635
35570,11159,44.3,37695,21207,1650,14.78627117
35571,776,51.1,46979,27102,87,11.21134021
35572,1267,45.4,31193,23732,162,12.78610892
35574,1694,43.1,39261,32747,95,5.608028335
35575,1082,45.2,39716,18880,228,21.07208872
35576,2869,50.6,46127,26858,336,11.7113977
35577,48,40.8,-666666666,12121,29,60.41666667
35578,6111,48.6,36485,21186,1276,20.88037964
35579,3614,41.2,47417,23919,653,18.06862203
35580,3564,36.5,41997,21895,383,10.74635241
35581,6073,40.2,44871,20284,1322,21.76848345
35582,4561,37.2,38594,20186,1239,27.16509537
35584,365,44.4,25313,15214,103,28.21917808
35585,1727,45.6,45750,26703,92,5.32715692
35586,3947,46.1,32500,19008,1101,27.8946035
35587,582,55.7,36750,20480,139,23.88316151
35592,4839,44.2,36116,19605,981,20.27278363
35593,1537,44.3,45455,20706,187,12.16655823
35594,7285,39.7,40881,21708,997,13.68565546
35601,32381,37.4,43267,22842,6511,20.10747043
35603,31653,42.8,56795,33822,4224,13.34470666
35610,1823,47.1,43211,28085,244,13.38453099
35611,27058,39.7,40257,24017,5133,18.97035997
35613,26379,41.6,79484,31034,2315,8.77592024
35614,7050,39.3,45276,21202,1367,19.39007092
35615,60,-666666666,-666666666,,60,100
35616,3772,47.7,41034,23951,647,17.15270414
35618,1796,45.7,29850,18400,450,25.05567929
35619,4860,41.8,53051,26182,507,10.43209877
35620,9694,40.8,58301,28687,1600,16.50505467
35621,2647,48,51618,29655,339,12.80695127
35622,7409,37.1,52217,21516,888,11.98542313
35630,33324,34.7,36405,24021,7979,23.94370424
35633,20625,42.8,59359,30095,1824,8.843636364
35634,9997,48.2,74668,33793,841,8.412523757
35640,25654,41.5,58572,27662,2389,9.312387932
35643,3802,50.5,44754,24779,644,16.93845345
35645,13654,44.1,62007,32125,1108,8.114838143
35646,4522,48.2,41894,22070,666,14.72799646
35647,1177,31.9,65938,25792,90,7.646559048
35648,3448,39.2,56172,23580,208,6.032482599
35649,84,57.1,130000,97461,0,0
35650,13668,42.4,43521,22877,2870,20.99795142
35651,1364,37.9,35438,18630,252,18.47507331
35652,8704,43.4,54135,28849,730,8.386948529
35653,10615,36.5,43547,21025,2011,18.94488931
35654,7771,36.3,42622,21528,1488,19.14811479
35660,8986,44.9,34194,25838,2183,24.2933452
35661,17027,41.4,60311,29783,1314,7.717155107
35670,6594,40.6,55592,26837,790,11.98058841
35671,1958,41.9,30539,25813,556,28.39632278
35672,5714,34.9,51505,24580,655,11.46307315
35673,7460,41.6,53822,25041,1132,15.17426273
35674,19144,38.6,49358,23236,3229,16.86690347
35677,1593,37.9,38125,20933,249,15.63088512
35739,5076,38.2,51575,27255,452,8.90464933
35740,3056,43.6,30531,21839,833,27.2578534
35741,2801,47.6,74569,57343,152,5.426633345
35744,1956,43.2,36760,17571,504,25.76687117
35745,164,55.4,30625,29898,21,12.80487805
35746,461,54.2,33980,19553,38,8.242950108
35747,5302,47.4,56563,32915,538,10.1471143
35748,7300,44.2,75370,38125,709,9.712328767
35749,22804,38,91496,37204,899,3.942290826
35750,13391,39.6,56250,27587,1265,9.446643268
35751,238,49.4,48000,44843,23,9.663865546
35752,2682,43.5,47002,18932,515,19.20208799
35754,5300,42.5,50417,24573,922,17.39622642
35755,450,57.1,46364,32945,27,6
35756,13855,34.8,94737,38434,1161,8.379646337
35757,16909,39,91765,39817,823,4.867230469
35758,46724,38.9,91900,46189,2757,5.900607825
35759,8113,40.4,90655,37708,221,2.724023173
35760,4876,41.7,53831,26100,882,18.08859721
35761,12547,41.1,64521,32041,1476,11.76376823
35763,19855,40.4,121158,46927,527,2.654243264
35764,540,53,28750,21643,121,22.40740741
35765,3633,48,37429,23581,664,18.27690614
35766,155,49.1,-666666666,16618,42,27.09677419
35768,11473,42.2,43219,23270,2246,19.57639676
35769,9745,45,45677,27459,1000,10.26167265
35771,3959,39.3,50064,21217,881,22.25309422
35772,4762,38.5,39556,19790,1063,22.32255355
35773,12323,39.6,54933,28494,1356,11.00381401
35774,198,49.8,52750,23314,24,12.12121212
35775,1095,48.7,36591,15713,41,3.744292237
35776,3785,46.5,38448,21752,597,15.77278732
35801,23947,40.3,71947,46450,2224,9.287175847
35802,21853,44.9,64702,45542,2465,11.2799158
35803,26242,46.3,78524,40843,1954,7.446078805
35805,20491,31.3,25511,17139,7839,38.25581963
35806,23019,36.7,68490,41642,2355,10.230679
35808,1348,25.4,90104,34112,89,6.602373887
35810,29274,37.2,37488,20770,6584,22.4909476
35811,27245,40.8,65740,33458,3244,11.90677188
35816,13971,28,25451,17392,5164,36.96227901
35824,8298,33.6,83950,45442,736,8.869607134
35896,698,19.9,-666666666,3503,0,0
35901,19811,40.7,39688,24525,3905,19.71127152
35903,17699,39,37492,21483,3914,22.11424374
35904,13704,43.2,35349,22932,3214,23.45300642
35905,6219,46,57989,28160,613,9.856890175
